Species,Type,Dead Code,X,Y,Diam10,Height,dead,DBH,SnagDecayClass
PISY,Adult,Alive,66.1188,65.049,NA,7.91038,0,11.0317,0
PISY,Adult,Alive,65.1752,70.3959,NA,11.3342,0,20.0122,0
PISY,Sapling,Alive,69.192,73.2005,3.26,2.58578,0,1.70822,NA
PISY,Sapling,Alive,70.1799,79.6452,5.04433,3.25119,0,2.68425,NA
PISY,Sapling,Alive,66.2933,72.327,5.22498,3.31697,0,2.78306,NA
PISY,Sapling,Alive,64.3397,79.2589,7.62799,4.1653,0,4.09751,NA
PISY,Sapling,Alive,65.1589,74.1486,9.91311,4.92766,0,5.34747,NA
PISY,Sapling,Alive,69.4255,72.4807,12.2633,5.6691,0,6.63302,NA
PISY,Sapling,Alive,66.8758,75.744,13.4187,6.01847,0,7.26502,NA
PISY,Adult,Alive,71.5458,73.4593,NA,6.17098,0,7.54652,0
PISY,Adult,Alive,65.9223,79.936,NA,6.18914,0,7.58027,0
PISY,Adult,Alive,67.4229,78.588,NA,6.28524,0,7.75973,0
PISY,Adult,Alive,64.2113,74.7458,NA,6.31168,0,7.80937,0
PISY,Adult,Alive,66.9677,76.9216,NA,6.34849,0,7.87863,0
PISY,Adult,Alive,69.9727,72.8976,NA,6.51761,0,8.19963,0
PISY,Adult,Alive,66.245,72.5421,NA,6.70522,0,8.56112,0
PISY,Adult,Alive,67.4869,73.0798,NA,7.02046,0,9.18182,0
PISY,Adult,Alive,69.0493,78.0627,NA,9.36272,0,14.418,0
PISY,Snag,Alive,64.5184,76.1728,NA,10.0917,NA,16.3294,4
PISY,Adult,Alive,69.0673,72.8092,NA,10.3395,0,17.0177,0
PISY,Adult,Alive,69.6652,74.8399,NA,10.7739,0,18.2771,0
PISY,Adult,Alive,64.4123,79.1389,NA,13.4074,0,27.9148,0
PISY,Adult,Alive,65.4418,76.9879,NA,13.4419,0,28.0723,0
PISY,Adult,Alive,68.1947,79.7234,NA,14.0653,0,31.1325,0
PISY,Sapling,Alive,69.4819,82.9469,4.4139099999999996,3.01936,0,2.33941,NA
PISY,Sapling,Alive,71.8381,87.7796,6.78716,3.87404,0,3.63758,NA
PISY,Sapling,Alive,70.7257,87.2079,10.2324,5.03087,0,5.52211,NA
PISY,Sapling,Alive,67.6572,87.0305,10.2867,5.04835,0,5.55183,NA
PISY,Sapling,Alive,64.3245,81.1522,12.8456,5.84639,0,6.95153,NA
PISY,Adult,Alive,67.9011,87.1733,NA,6.17223,0,7.54884,0
PISY,Adult,Alive,67.1576,81.7371,NA,6.28279,0,7.75514,0
PISY,Adult,Alive,66.2764,86.9643,NA,6.31099,0,7.80807,0
PISY,Adult,Alive,68.6324,84.3568,NA,6.47648,0,8.12115,0
PISY,Adult,Alive,66.2394,83.9615,NA,6.63065,0,8.41675,0
PISY,Adult,Alive,67.1481,84.7232,NA,6.84581,0,8.83585,0
PISY,Adult,Alive,67.942,85.419,NA,7.18525,0,9.51318,0
PISY,Adult,Alive,69.0516,87.7758,NA,7.23396,0,9.61207,0
PISY,Adult,Alive,70.3484,86.6969,NA,7.50465,0,10.1696,0
PISY,Adult,Alive,64.6711,85.6262,NA,9.82608,0,15.6142,0
PISY,Adult,Alive,65.3087,85.7475,NA,11.3266,0,19.9878,0
PISY,Adult,Alive,67.7548,87.4004,NA,12.5176,0,24.182,0
PISY,Adult,Alive,68.5223,82.4814,NA,12.67,0,24.7792,0
PISY,Sapling,Alive,65.5431,91.7374,6.28646,3.69778,0,3.36369,NA
PISY,Sapling,Alive,68.5358,90.9371,9.06655,4.65012,0,4.8844,NA
PISY,Sapling,Alive,65.3804,88.3034,9.83029,4.90076,0,5.30217,NA
PISY,Sapling,Alive,68.729,92.6265,12.0273,5.59652,0,6.50392,NA
PISY,Adult,Alive,70.3583,89.7513,NA,6.17898,0,7.56139,0
PISY,Adult,Alive,64.2595,90.599,NA,6.30094,0,7.78919,0
PISY,Snag,Alive,71.8245,88.8056,NA,6.6599,NA,8.47327,5
PISY,Adult,Alive,68.3251,91.4402,NA,7.25095,0,9.64667,0
PISY,Adult,Alive,65.2796,95.9039,NA,8.42727,0,12.1798,0
PISY,Adult,Alive,70.8318,94.8494,NA,10.0751,0,16.284300000000002,0
PISY,Adult,Alive,70.5218,92.0443,NA,10.3263,0,16.9806,0
PISY,Adult,Alive,69.1788,88.8685,NA,10.7026,0,18.0656,0
PISY,Adult,Alive,68.7693,94.3404,NA,10.713,0,18.0963,0
PISY,Adult,Alive,64.5898,93.8237,NA,12.6644,0,24.7568,0
PISY,Adult,Alive,65.2913,94.4371,NA,12.7122,0,24.9473,0
PISY,Adult,Alive,71.4569,94.3894,NA,13.0068,0,26.1579,0
PISY,Adult,Alive,70.3637,90.0215,NA,13.6373,0,28.9878,0
PISY,Sapling,Alive,71.9913,97.6205,8.80015,4.56161,0,4.73868,NA
PISY,Sapling,Alive,64.9105,97.9667,8.98956,4.6246,0,4.84229,NA
PISY,Adult,Alive,65.1613,99.1239,NA,6.71046,0,8.57131,0
PISY,Adult,Alive,66.4542,97.5827,NA,7.04624,0,9.23335,0
PISY,Snag,Alive,69.2256,98.4911,NA,9.88218,NA,15.7634,1
PISY,Adult,Alive,68.4696,99.957,NA,10.6537,0,17.9216,0
PISY,Adult,Alive,71.5984,97.3533,NA,14.1349,0,31.5015,0
PISY,Sapling,Alive,77.7773,4.8394,3.39716,2.63795,0,1.78325,NA
PISY,Sapling,Alive,73.7681,4.36196,3.46281,2.66286,0,1.81916,NA
PISY,Sapling,Alive,74.5425,7.6117,3.60881,2.71812,0,1.89902,NA
PISY,Sapling,Alive,72.4794,3.05324,3.61533,2.72058,0,1.90259,NA
PISY,Sapling,Alive,74.1193,3.00335,3.86533,2.81473,0,2.03933,NA
PISY,Sapling,Alive,76.6682,2.92709,5.62735,3.46247,0,3.00316,NA
PISY,Adult,Alive,77.4062,3.48005,NA,6.38587,0,7.94919,0
PISY,Adult,Alive,75.4165,4.49617,NA,6.64975,0,8.45363,0
PISY,Adult,Alive,76.0049,5.86372,NA,6.65975,0,8.47299,0
PISY,Adult,Alive,78.5351,3.75149,NA,6.66785,0,8.48866,0
PISY,Adult,Alive,78.9227,5.11493,NA,7.00676,0,9.15449,0
PISY,Adult,Alive,75.9776,1.01013,NA,7.25581,0,9.65657,0
PISY,Adult,Alive,73.655,5.13444,NA,8.42883,0,12.1834,0
PISY,Adult,Alive,74.8984,7.06105,NA,8.56972,0,12.5067,0
PISY,Adult,Alive,72.4227,2.48342,NA,9.65219,0,15.1579,0
PISY,Adult,Alive,78.6043,6.67692,NA,10.7395,0,18.175,0
PISY,Adult,Alive,76.6533,4.23144,NA,12.1987,0,22.9807,0
PISY,Adult,Alive,72.448,2.76996,NA,12.2506,0,23.1717,0
PISY,Snag,Alive,75.9007,7.18731,NA,12.852,NA,25.5136,5
PISY,Adult,Alive,73.822,0.319361,NA,13.1363,0,26.711,0
PISY,Sapling,Alive,78.4222,15.9601,4.56475,3.07515,0,2.42192,NA
PISY,Sapling,Alive,74.4737,10.761,9.67661,4.85069,0,5.2181,NA
PISY,Adult,Alive,75.7057,12.4107,NA,6.59844,0,8.35468,0
PISY,Adult,Alive,74.7612,15.2071,NA,6.68347,0,8.51893,0
PISY,Adult,Alive,79.196,12.4143,NA,6.75338,0,8.65485,0
PISY,Adult,Alive,78.7305,9.61259,NA,6.84435,0,8.83298,0
PISY,Adult,Alive,72.5289,11.1444,NA,7.26976,0,9.68503,0
PISY,Adult,Alive,72.0226,14.4976,NA,7.3195,0,9.78676,0
PISY,Adult,Alive,77.3324,15.1399,NA,8.07733,0,11.3962,0
PISY,Adult,Alive,75.8096,15.1392,NA,8.64427,0,12.6797,0
PISY,Adult,Alive,73.8044,10.4356,NA,8.81421,0,13.079,0
PISY,Adult,Alive,77.5879,11.1563,NA,10.0379,0,16.1829,0
PISY,Adult,Alive,74.7943,9.20487,NA,10.0611,0,16.246,0
PISY,Adult,Alive,76.2453,11.0166,NA,10.5687,0,17.6737,0
PISY,Adult,Alive,75.0452,8.02115,NA,10.6886,0,18.0244,0
PISY,Adult,Alive,75.207,9.14709,NA,11.4783,0,20.4809,0
PISY,Sapling,Alive,76.3999,23.0044,3.76879,2.77844,0,1.98653,NA
PISY,Sapling,Alive,75.3041,19.697,5.05222,3.25406,0,2.68856,NA
PISY,Sapling,Alive,73.9015,20.8485,10.3066,5.05475,0,5.56272,NA
PISY,Sapling,Alive,73.0088,16.0604,11.0215,5.28257,0,5.95375,NA
PISY,Sapling,Alive,76.0392,21.4269,12.3367,5.6916,0,6.6732,NA
PISY,Adult,Alive,76.5686,21.3285,NA,6.25076,0,7.69519,0
PISY,Adult,Alive,77.0154,19.7005,NA,6.31212,0,7.81018,0
PISY,Adult,Alive,74.8906,18.3476,NA,6.72604,0,8.60159,0
PISY,Adult,Alive,74.4684,16.1336,NA,6.72733,0,8.60411,0
PISY,Adult,Alive,78.7921,22.4473,NA,6.77513,0,8.69732,0
PISY,Adult,Alive,78.3737,20.8827,NA,6.88667,0,8.91631,0
PISY,Adult,Alive,72.666,19.8787,NA,6.94234,0,9.02642,0
PISY,Adult,Alive,75.2406,22.8304,NA,6.98854,0,9.1182,0
PISY,Adult,Alive,79.3328,18.7777,NA,7.18941,0,9.52161,0
PISY,Adult,Alive,75.4779,18.5986,NA,7.77945,0,10.7499,0
PISY,Adult,Alive,72.9784,16.7802,NA,7.85247,0,10.9066,0
PISY,Adult,Alive,76.3983,22.2548,NA,7.88348,0,10.9735,0
PISY,Adult,Alive,72.9293,22.2643,NA,9.47338,0,14.698,0
PISY,Adult,Alive,77.6753,17.1632,NA,9.96456,0,15.9843,0
PISY,Adult,Alive,76.5415,20.6692,NA,11.5259,0,20.6378,0
PISY,Adult,Alive,76.9682,18.1179,NA,12.4192,0,23.8043,0
PISY,Sapling,Alive,75.6329,29.9761,3.01066,2.4905,0,1.57183,NA
PISY,Sapling,Alive,73.2442,25.9505,3.41113,2.64326,0,1.79089,NA
PISY,Sapling,Alive,75.416,30.5381,8.56443,4.48281,0,4.60974,NA
PISY,Adult,Alive,77.5639,24.441,NA,6.45207,0,8.07468,0
PISY,Adult,Alive,76.5424,26.7743,NA,7.18272,0,9.50806,0
PISY,Adult,Alive,79.65,29.5048,NA,8.60558,0,12.5897,0
PISY,Adult,Alive,78.1072,28.4362,NA,8.64875,0,12.6901,0
PISY,Adult,Alive,75.6054,24.8078,NA,9.09594,0,13.7569,0
PISY,Adult,Alive,75.6868,25.5828,NA,9.20816,0,14.0326,0
PISY,Adult,Alive,76.2669,30.4791,NA,9.8429,0,15.6588,0
PISY,Adult,Alive,75.9819,29.1531,NA,10.3078,0,16.9287,0
PISY,Adult,Alive,76.5155,26.6659,NA,10.7321,0,18.153,0
PISY,Adult,Alive,78.8517,28.986,NA,12.1262,0,22.7163,0
PISY,Adult,Alive,72.8955,24.6093,NA,13.0419,0,26.3062,0
PISY,Sapling,Alive,77.3749,35.8868,5.24617,3.32467,0,2.79465,NA
PISY,Sapling,Alive,77.2059,39.3648,7.43441,4.09877,0,3.99162,NA
PISY,Sapling,Alive,75.4586,33.0138,13.0833,5.91805,0,7.08154,NA
PISY,Sapling,Alive,78.849,36.9276,13.255,5.96955,0,7.17546,NA
PISY,Sapling,Alive,74.5662,38.1316,13.637,6.0834,0,7.38444,NA
PISY,Adult,Alive,76.8124,36.2375,NA,6.39385,0,7.96428,0
PISY,Adult,Alive,73.6961,37.1256,NA,6.39791,0,7.97197,0
PISY,Adult,Alive,78.7329,38.0943,NA,6.46942,0,8.10769,0
PISY,Adult,Alive,74.356,35.6344,NA,6.67399,0,8.50056,0
PISY,Adult,Alive,74.1658,39.8091,NA,6.92679,0,8.99561,0
PISY,Adult,Alive,77.417,38.5893,NA,6.92844,0,8.99889,0
PISY,Adult,Alive,74.5339,32.3937,NA,10.2165,0,16.6736,0
PISY,Adult,Alive,75.7167,32.0039,NA,11.2095,0,19.6145,0
PISY,Adult,Alive,74.7345,37.4633,NA,11.7114,0,21.26,0
PISY,Adult,Alive,79.8956,34.4812,NA,11.9748,0,22.1737,0
PISY,Adult,Alive,76.3784,34.0975,NA,13.5999,0,28.8097,0
PISY,Sapling,Alive,72.1381,40.81,3.79294,2.78753,0,1.99974,NA
PISY,Sapling,Alive,76.339,42.6656,4.37175,3.00373,0,2.31635,NA
PISY,Sapling,Alive,72.0776,40.5591,4.8978,3.19761,0,2.60409,NA
PISY,Sapling,Alive,74.3364,44.2127,5.57691,3.44431,0,2.97557,NA
PISY,Sapling,Alive,75.1181,42.202,5.79682,3.52333,0,3.09586,NA
PISY,Sapling,Alive,77.2108,45.1551,9.1173,4.66692,0,4.91216,NA
PISY,Adult,Alive,77.4746,47.9767,NA,6.18965,0,7.58122,0
PISY,Adult,Alive,72.6455,47.9877,NA,6.19225,0,7.58606,0
PISY,Adult,Alive,77.3191,42.8104,NA,6.50824,0,8.18173,0
PISY,Adult,Alive,73.2081,43.6951,NA,6.59037,0,8.33915,0
PISY,Adult,Alive,73.0977,46.2149,NA,6.64545,0,8.44533,0
PISY,Adult,Alive,72.185,40.0556,NA,6.7211,0,8.59198,0
PISY,Adult,Alive,77.1025,45.7167,NA,6.73244,0,8.61405,0
PISY,Adult,Alive,76.6526,47.7837,NA,7.42078,0,9.99537,0
PISY,Adult,Alive,73.5153,46.4877,NA,7.68912,0,10.5575,0
PISY,Adult,Alive,73.6947,41.0603,NA,7.82513,0,10.8478,0
PISY,Adult,Alive,78.9019,46.1706,NA,8.08335,0,11.4095,0
PISY,Adult,Alive,72.32,43.0812,NA,8.52889,0,12.4125,0
PISY,Adult,Alive,77.7421,42.5384,NA,11.2746,0,19.8215,0
PISY,Adult,Alive,75.9109,40.5597,NA,11.9341,0,22.0301,0
PISY,Sapling,Alive,72.3379,51.313,3.13142,2.53672,0,1.63789,NA
PISY,Sapling,Alive,76.6308,48.9618,6.62937,3.81873,0,3.55127,NA
PISY,Sapling,Alive,72.6861,48.2925,8.48903,4.45751,0,4.5685,NA
PISY,Sapling,Alive,79.7473,53.825,10.9003,5.24421,0,5.88744,NA
PISY,Sapling,Alive,74.6424,54.0353,11.2774,5.36316,0,6.09371,NA
PISY,Adult,Alive,72.8318,55.181,NA,6.2063,0,7.61222,0
PISY,Adult,Alive,72.6793,52.9259,NA,6.56797,0,8.2961,0
PISY,Adult,Alive,77.4197,49.8119,NA,6.75886,0,8.66554,0
PISY,Adult,Alive,77.6596,54.0546,NA,6.96178,0,9.065,0
PISY,Adult,Alive,75.5057,54.4926,NA,6.96497,0,9.07133,0
PISY,Adult,Alive,78.3923,51.2903,NA,7.12485,0,9.39116,0
PISY,Adult,Alive,76.7761,54.5822,NA,7.42425,0,10.0025,0
PISY,Adult,Alive,73.6094,55.3042,NA,7.43367,0,10.022,0
PISY,Snag,Alive,78.4716,52.6766,NA,7.53924,NA,10.2418,4
PISY,Adult,Alive,74.224,54.8846,NA,8.40967,0,12.1397,0
PISY,Adult,Alive,74.6961,48.0678,NA,8.63236,0,12.6519,0
PISY,Adult,Alive,75.0813,50.2784,NA,10.827,0,18.4362,0
PISY,Adult,Alive,76.6337,51.6088,NA,11.2024,0,19.592,0
PISY,Adult,Alive,79.1357,49.1058,NA,11.3221,0,19.9733,0
PISY,Adult,Alive,78.4551,48.0435,NA,11.5547,0,20.7333,0
PISY,Adult,Alive,74.0276,50.5665,NA,12.7511,0,25.1034,0
PISY,Sapling,Alive,73.0259,56.6218,3.36946,2.62743,0,1.76809,NA
PISY,Sapling,Alive,75.5964,62.9697,4.69571,3.12342,0,2.49355,NA
PISY,Sapling,Alive,73.4048,59.3654,4.7187,3.13188,0,2.50613,NA
PISY,Sapling,Alive,76.2897,56.3492,5.64392,3.46843,0,3.01222,NA
PISY,Sapling,Alive,75.7069,59.934,8.75449,4.54638,0,4.71371,NA
PISY,Sapling,Alive,75.5512,57.1201,11.4457,5.4159,0,6.18578,NA
PISY,Adult,Alive,79.3714,57.6493,NA,6.3252,0,7.83477,0
PISY,Adult,Alive,77.1408,62.7264,NA,6.34311,0,7.86848,0
PISY,Adult,Alive,78.1134,62.333,NA,6.85369,0,8.85133,0
PISY,Adult,Alive,79.455,56.9455,NA,6.87276,0,8.88889,0
PISY,Adult,Alive,72.5077,60.7421,NA,6.87527,0,8.89385,0
PISY,Adult,Alive,77.2416,56.1454,NA,7.01359,0,9.16812,0
PISY,Adult,Alive,72.2612,56.7167,NA,7.18892,0,9.52062,0
PISY,Adult,Alive,72.2182,58.5582,NA,7.5265,0,10.2152,0
PISY,Adult,Alive,75.8151,57.1416,NA,8.00793,0,11.244,0
PISY,Adult,Alive,74.0529,58.2121,NA,8.22483,0,11.7232,0
PISY,Adult,Alive,73.9567,57.8427,NA,9.32182,0,14.3154,0
PISY,Adult,Alive,75.8658,59.837,NA,9.40494,0,14.5244,0
PISY,Adult,Alive,74.3163,63.5642,NA,9.63648,0,15.1171,0
PISY,Adult,Alive,77.8697,57.5814,NA,10.0038,0,16.0903,0
PISY,Adult,Alive,79.3292,60.9488,NA,10.7961,0,18.3435,0
PISY,Adult,Alive,78.2454,63.8284,NA,11.011,0,18.9955,0
PISY,Adult,Alive,73.9759,61.8194,NA,11.5032,0,20.563,0
PISY,Adult,Alive,75.5597,63.0663,NA,11.8621,0,21.7783,0
PISY,Sapling,Alive,79.0335,70.2972,4.70356,3.12631,0,2.49785,NA
PISY,Sapling,Alive,73.4338,71.4541,4.76775,3.14991,0,2.53296,NA
PISY,Sapling,Alive,77.872,68.2388,8.56235,4.48211,0,4.6086,NA
PISY,Sapling,Alive,75.2393,65.4843,9.31109,4.73088,0,5.01817,NA
PISY,Sapling,Alive,78.7461,66.2982,11.0127,5.2798,0,5.94896,NA
PISY,Adult,Alive,72.6548,68.7466,NA,6.20729,0,7.61405,0
PISY,Adult,Alive,77.5824,71.8002,NA,6.21102,0,7.62102,0
PISY,Adult,Alive,74.2068,69.571,NA,6.67177,0,8.49625,0
PISY,Adult,Alive,72.9518,65.2897,NA,6.80053,0,8.74699,0
PISY,Adult,Alive,76.5919,67.6666,NA,7.00333,0,9.14766,0
PISY,Adult,Alive,79.7691,69.687,NA,7.18895,0,9.52068,0
PISY,Adult,Alive,79.0208,67.9471,NA,7.32678,0,9.8017,0
PISY,Adult,Alive,76.0027,71.5612,NA,7.41187,0,9.97692,0
PISY,Adult,Alive,77.9235,71.5527,NA,8.52792,0,12.4103,0
PISY,Adult,Alive,73.3975,64.9934,NA,9.2023,0,14.0181,0
PISY,Adult,Alive,72.7026,65.2997,NA,13.54,0,28.5273,0
PISY,Adult,Alive,72.2107,70.6067,NA,13.8861,0,30.2097,0
PISY,Adult,Alive,73.2836,67.0181,NA,14.1388,0,31.5223,0
PISY,Sapling,Alive,74.1264,78.922,7.65012,4.17289,0,4.10962,NA
PISY,Sapling,Alive,74.5448,77.449700000000007,8.36109,4.41447,0,4.49852,NA
PISY,Sapling,Alive,73.7298,73.2614,11.4492,5.41701,0,6.18771,NA
PISY,Sapling,Alive,76.5033,75.6775,12.5737,5.76393,0,6.80283,NA
PISY,Sapling,Alive,76.093,77.2711,13.5085,6.04522,0,7.31414,NA
PISY,Sapling,Alive,72.4538,72.7349,13.8462,6.1453,0,7.49888,NA
PISY,Adult,Alive,77.9285,79.5052,NA,6.38046,0,7.93896,0
PISY,Adult,Alive,76.3014,79.287,NA,6.50667,0,8.17873,0
PISY,Adult,Alive,78.1663,74.9981,NA,6.88637,0,8.91573,0
PISY,Adult,Alive,72.5509,73.2141,NA,6.91415,0,8.97061,0
PISY,Adult,Alive,77.1871,72.6364,NA,7.07858,0,9.29814,0
PISY,Adult,Alive,78.1954,77.9905,NA,7.21985,0,9.58338,0
PISY,Adult,Alive,75.2636,74.0489,NA,9.4289,0,14.585,0
PISY,Adult,Alive,73.8335,73.6949,NA,10.0573,0,16.2356,0
PISY,Snag,Alive,76.8338,76.5756,NA,11.8248,NA,21.6489,5
PISY,Adult,Alive,75.1674,74.5092,NA,11.8274,0,21.658,0
PISY,Adult,Alive,73.1438,79.2929,NA,12.1234,0,22.7061,0
PISY,Adult,Alive,72.0851,75.7,NA,12.3706,0,23.6203,0
PISY,Sapling,Alive,77.5962,86.5292,2.86098,2.43302,0,1.48996,NA
PISY,Sapling,Alive,76.6559,87.7732,3.62378,2.72377,0,1.90721,NA
PISY,Sapling,Alive,79.4844,87.562,3.88602,2.8225,0,2.05065,NA
PISY,Sapling,Alive,74.4893,87.8383,4.20238,2.94078,0,2.2237,NA
PISY,Sapling,Alive,78.6735,81.0602,4.35566,2.99776,0,2.30755,NA
PISY,Sapling,Alive,74.3989,81.4384,4.92517,3.20764,0,2.61907,NA
PISY,Sapling,Alive,75.2779,87.8825,7.18231,4.01166,0,3.85372,NA
PISY,Sapling,Alive,76.4509,87.9691,12.4978,5.74079,0,6.76128,NA
PISY,Adult,Alive,75.9799,83.3667,NA,6.23469,0,7.66516,0
PISY,Adult,Alive,78.6305,82.2508,NA,6.4046,0,7.98462,0
PISY,Adult,Alive,76.2126,84.538,NA,6.45709,0,8.08423,0
PISY,Adult,Alive,73.5056,87.4088,NA,6.46409,0,8.09755,0
PISY,Adult,Alive,72.0171,85.5259,NA,6.79338,0,8.733,0
PISY,Adult,Alive,73.737,80.341,NA,7.77652,0,10.7436,0
PISY,Adult,Alive,74.826,83.7953,NA,8.75383,0,12.9363,0
PISY,Adult,Alive,77.8943,87.0061,NA,10.308,0,16.9291,0
PISY,Adult,Alive,72.0895,84.5742,NA,10.4526,0,17.3391,0
PISY,Adult,Alive,77.1393,86.671,NA,11.5505,0,20.7194,0
PISY,Adult,Alive,76.0473,80.707,NA,12.0572,0,22.4673,0
PISY,Adult,Alive,75.1678,87.4013,NA,12.4964,0,24.1001,0
PISY,Sapling,Alive,74.7694,89.1713,3.78159,2.78326,0,1.99353,NA
PISY,Sapling,Alive,73.6703,88.0088,3.78379,2.78409,0,1.99473,NA
PISY,Sapling,Alive,74.5814,88.7305,3.9826,2.8587,0,2.10348,NA
PISY,Sapling,Alive,73.6457,89.3095,5.89178,3.55732,0,3.1478,NA
PISY,Sapling,Alive,76.9739,89.2382,8.77434,4.553,0,4.72456,NA
PISY,Sapling,Alive,77.537,89.7529,8.8641,4.58291,0,4.77366,NA
PISY,Sapling,Alive,78.6011,93.3146,10.043,4.96976,0,5.41854,NA
PISY,Sapling,Alive,75.0638,92.0029,11.0597,5.29465,0,5.97467,NA
PISY,Sapling,Alive,79.3533,94.0976,12.5451,5.75522,0,6.7872,NA
PISY,Sapling,Alive,73.2161,95.0972,13.8111,6.13493,0,7.47966,NA
PISY,Snag,Alive,77.0109,95.9384,NA,6.25988,NA,7.71223,5
PISY,Adult,Alive,73.1769,91.1029,NA,6.71171,0,8.57374,0
PISY,Adult,Alive,74.5094,94.6561,NA,9.06052,0,13.6705,0
PISY,Adult,Alive,77.942,92.3945,NA,9.22713,0,14.0796,0
PISY,Adult,Alive,77.7228,93.1088,NA,10.5496,0,17.6183,0
PISY,Adult,Alive,74.7592,90.4757,NA,10.5977,0,17.7579,0
PISY,Adult,Alive,76.5042,90.845,NA,10.671,0,17.9725,0
PISY,Adult,Alive,78.7035,89.6264,NA,11.1774,0,19.5133,0
PISY,Adult,Alive,75.3744,94.1901,NA,11.759,0,21.4226,0
PISY,Sapling,Alive,73.5794,97.9387,5.22053,3.31535,0,2.78063,NA
PISY,Sapling,Alive,79.8782,96.3834,8.4276,4.43686,0,4.5349,NA
PISY,Adult,Alive,72.6543,98.0897,NA,6.27864,0,7.74737,0
PISY,Adult,Alive,73.5256,96.5737,NA,6.51248,0,8.18983,0
PISY,Adult,Alive,77.8585,96.0072,NA,6.95301,0,9.04758,0
PISY,Adult,Alive,75.862,99.0095,NA,7.12721,0,9.39592,0
PISY,Adult,Alive,79.526,98.9093,NA,9.638,0,15.121,0
PISY,Adult,Alive,78.8715,96.9657,NA,9.65669,0,15.1696,0
PISY,Adult,Alive,78.6972,98.5913,NA,11.3726,0,20.1361,0
PISY,Sapling,Alive,82.9017,2.93837,2.79703,2.4084,0,1.45498,NA
PISY,Sapling,Alive,83.0304,3.37646,3.67287,2.7423,0,1.93406,NA
PISY,Sapling,Alive,84.7398,4.9064,5.26162,3.33028,0,2.8031,NA
PISY,Sapling,Alive,80.0745,1.66118,5.34702,3.36125,0,2.84982,NA
PISY,Sapling,Alive,86.4758,2.82831,7.35871,4.07267,0,3.9502100000000002,NA
PISY,Sapling,Alive,83.7901,4.42376,11.2665,5.35976,0,6.08779,NA
PISY,Sapling,Alive,87.7747,7.47642,12.1482,5.63377,0,6.57009,NA
PISY,Sapling,Alive,85.0242,3.14468,12.8215,5.83911,0,6.93836,NA
PISY,Sapling,Alive,85.1509,7.41952,13.4617,6.0313,0,7.28856,NA
PISY,Adult,Alive,83.8183,7.80521,NA,6.24042,0,7.67585,0
PISY,Adult,Alive,82.0241,1.66715,NA,6.3058,0,7.7983,0
PISY,Adult,Alive,87.1322,7.77598,NA,6.49219,0,8.15108,0
PISY,Adult,Alive,81.682,4.83857,NA,6.52008,0,8.20436,0
PISY,Adult,Alive,83.5575,7.35238,NA,6.7275,0,8.60443,0
PISY,Adult,Alive,85.282,6.71371,NA,6.83568,0,8.81593,0
PISY,Adult,Alive,86.6277,7.02553,NA,7.05718,0,9.25524,0
PISY,Adult,Alive,80.4814,3.22812,NA,7.41156,0,9.97628,0
PISY,Adult,Alive,80.2581,5.27864,NA,7.68573,0,10.5503,0
PISY,Adult,Alive,83.9278,0.578956,NA,8.6185,0,12.6197,0
PISY,Adult,Alive,84.1692,3.25955,NA,8.831,0,13.1188,0
PISY,Adult,Alive,85.4915,3.72044,NA,9.80419,0,15.5563,0
PISY,Adult,Alive,82.535,1.24465,NA,10.2411,0,16.7419,0
PISY,Adult,Alive,84.4707,5.87832,NA,13.3865,0,27.8196,0
PISY,Adult,Alive,82.773,5.09029,NA,13.4041,0,27.8997,0
PISY,Sapling,Alive,81.5645,14.6246,5.36977,3.36949,0,2.86226,NA
PISY,Sapling,Alive,85.5045,11.0495,13.4693,6.03356,0,7.29272,NA
PISY,Adult,Alive,83.3252,15.7644,NA,6.25548,0,7.704,0
PISY,Adult,Alive,85.9181,12.8747,NA,6.37945,0,7.93706,0
PISY,Adult,Alive,80.7326,8.86454,NA,6.46376,0,8.09692,0
PISY,Adult,Alive,81.4131,12.0428,NA,6.46591,0,8.10102,0
PISY,Adult,Alive,81.8947,14.0545,NA,6.48023,0,8.12828,0
PISY,Adult,Alive,84.5525,11.42,NA,6.52561,0,8.21493,0
PISY,Adult,Alive,86.9951,15.0507,NA,6.54813,0,8.25805,0
PISY,Adult,Alive,83.3343,8.65681,NA,6.57413,0,8.30793,0
PISY,Adult,Alive,83.237,14.8936,NA,6.78248,0,8.71169,0
PISY,Adult,Alive,82.2166,15.1382,NA,6.99152,0,9.12413,0
PISY,Adult,Alive,84.0032,13.4473,NA,9.16941,0,13.937,0
PISY,Adult,Alive,87.4956,10.9099,NA,10.1583,0,16.5124,0
PISY,Adult,Alive,86.2039,12.0878,NA,11.4038,0,20.2375,0
PISY,Adult,Alive,80.556,13.5749,NA,11.5628,0,20.7604,0
PISY,Adult,Alive,86.4323,14.8961,NA,11.9173,0,21.9712,0
PISY,Sapling,Alive,84.0323,16.7134,3.20778,2.56587,0,1.67966,NA
PISY,Sapling,Alive,81.8614,18.4436,4.98684,3.23019,0,2.6528,NA
PISY,Sapling,Alive,81.3134,18.2107,6.00127,3.59642,0,3.2077,NA
PISY,Sapling,Alive,80.8624,21.4356,6.90942,3.91676,0,3.70445,NA
PISY,Sapling,Alive,86.3918,20.1776,6.92177,3.92107,0,3.71121,NA
PISY,Sapling,Alive,87.0676,22.0104,6.98106,3.94173,0,3.74364,NA
