PISY	Sapling	Alive	12.7265	19.6239	8.56919	4.4844	0	4.61235	--
PISY	Sapling	Alive	9.19341	21.0868	9.55363	4.8105	0	5.15084	--
PISY	Sapling	Alive	14.194	23.7632	9.63014	4.83552	0	5.19269	--
PISY	Sapling	Alive	15.8354	19.1214	10.0654	4.97699	0	5.43077	--
PISY	Sapling	Alive	15.5556	23.9889	12.4441	5.72443	0	6.73194	--
PISY	Sapling	Alive	14.3007	17.7701	13.3315	5.99245	0	7.21735	--
PISY	Adult	Alive	11.9184	21.0979	--	6.69641	0	8.54402	0
PISY	Adult	Alive	14.1202	20.5793	--	6.75045	0	8.64915	0
PISY	Adult	Alive	13.2785	19.7007	--	6.75829	0	8.66443	0
PISY	Adult	Alive	10.4221	23.5026	--	7.24203	0	9.6285	0
PISY	Adult	Alive	8.01625	16.8198	--	7.27995	0	9.70583	0
PISY	Adult	Alive	8.2053	16.7911	--	8.51229	0	12.3744	0
PISY	Adult	Alive	15.4679	20.3392	--	8.55109	0	12.4637	0
PISY	Adult	Alive	9.41346	20.1093	--	9.00064	0	13.5253	0
PISY	Adult	Alive	15.3496	22.612	--	10.5714	0	17.6814	0
PISY	Adult	Alive	10.5643	19.8296	--	11.9617	0	22.1274	0
PISY	Adult	Alive	13.2922	16.0402	--	12.6693	0	24.7764	0
PISY	Adult	Alive	13.5414	23.5384	--	12.8614	0	25.5523	0
PISY	Adult	Alive	12.148	16.3629	--	12.8883	0	25.6631	0
PISY	Sapling	Alive	13.9466	25.488	2.41777	2.26161	0	1.24752	--
PISY	Sapling	Alive	14.2871	28.727	3.71176	2.75697	0	1.95533	--
PISY	Sapling	Alive	14.2602	24.1762	6.09584	3.63011	0	3.25943	--
PISY	Sapling	Alive	11.3446	31.8339	7.7205	4.19699	0	4.14811	--
PISY	Sapling	Alive	13.0978	28.0801	8.50554	4.46305	0	4.57753	--
PISY	Sapling	Alive	11.1834	26.4074	9.64324	4.8398	0	5.19985	--
PISY	Adult	Alive	13.7347	28.8068	--	6.43284	0	8.03816	0
PISY	Adult	Alive	14.7991	26.5619	--	6.61747	0	8.39132	0
PISY	Adult	Alive	12.2427	31.377	--	6.94445	0	9.03059	0
PISY	Adult	Alive	15.8449	27.2362	--	7.20941	0	9.56218	0
PISY	Adult	Alive	15.1786	28.7852	--	7.61272	0	10.396	0
PISY	Adult	Alive	15.3712	25.4898	--	8.07346	0	11.3877	0
PISY	Adult	Alive	11.46	24.0429	--	8.2993	0	11.8901	0
PISY	Adult	Alive	11.1679	29.7802	--	11.3086	0	19.9302	0
PISY	Adult	Alive	10.3635	29.8046	--	12.9436	0	25.8927	0
PISY	Adult	Alive	9.37344	29.7151	--	13.3359	0	27.5908	0
PISY	Adult	Alive	12.0395	25.6	--	13.9174	0	30.3686	0
PISY	Sapling	Alive	14.8614	36.2198	4.12257	2.91102	0	2.18004	--
PISY	Sapling	Alive	10.5087	35.5139	6.60118	3.80882	0	3.53585	--
PISY	Sapling	Alive	15.6797	36.2829	8.70057	4.52837	0	4.68421	--
PISY	Sapling	Alive	9.83795	39.8105	9.97226	4.94684	0	5.37982	--
PISY	Sapling	Alive	13.4782	37.4909	12.2597	5.66799	0	6.63105	--
PISY	Sapling	Alive	12.2313	38.0456	12.5618	5.76031	0	6.79633	--
PISY	Adult	Alive	9.56868	32.8884	--	6.29865	0	7.78489	0
PISY	Adult	Alive	15.6918	34.3896	--	6.31196	0	7.80988	0
PISY	Adult	Alive	8.52411	35.9155	--	6.38937	0	7.9558	0
PISY	Adult	Alive	14.132	34.4344	--	6.46906	0	8.10702	0
PISY	Adult	Alive	12.181	33.8652	--	6.49278	0	8.15222	0
PISY	Adult	Alive	10.9325	32.5531	--	6.69972	0	8.55044	0
PISY	Adult	Alive	10.4776	33.4645	--	6.76769	0	8.68278	0
PISY	Adult	Alive	9.98302	36.8374	--	6.97773	0	9.0967	0
PISY	Adult	Alive	13.382	36.248	--	8.06298	0	11.3647	0
PISY	Adult	Alive	13.2633	36.549	--	8.8588	0	13.1849	0
PISY	Adult	Alive	14.5787	32.1301	--	9.14897	0	13.8868	0
PISY	Adult	Alive	8.35628	32.4099	--	9.16064	0	13.9154	0
PISY	Adult	Alive	12.1587	37.8414	--	10.3523	0	17.0541	0
PISY	Snag	Alive	8.04261	36.3793	--	10.7628	--	18.2441	5
PISY	Adult	Alive	12.1797	39.2716	--	11.4323	0	20.3304	0
PISY	Adult	Alive	14.918	35.9388	--	12.9617	0	25.9679	0
PISY	Sapling	Alive	11.5867	40.5577	6.18536	3.66192	0	3.30839	--
PISY	Sapling	Alive	14.9376	46.3082	9.36491	4.74859	0	5.04761	--
PISY	Sapling	Alive	9.0505	44.2346	12.789	5.82927	0	6.92058	--
PISY	Adult	Alive	13.8746	46.062	--	6.54128	0	8.24493	0
PISY	Adult	Alive	14.8423	44.2466	--	6.61786	0	8.39207	0
PISY	Adult	Alive	11.9816	45.9008	--	6.93844	0	9.01868	0
PISY	Adult	Alive	13.1317	43.9782	--	6.95394	0	9.04942	0
PISY	Adult	Alive	14.5507	41.5878	--	7.02033	0	9.18156	0
PISY	Adult	Alive	10.904	44.6662	--	7.52759	0	10.2174	0
PISY	Adult	Alive	8.9837	43.7368	--	7.71247	0	10.6071	0
PISY	Adult	Alive	15.5768	45.5103	--	8.26147	0	11.8052	0
PISY	Adult	Alive	9.78051	42.399	--	9.66394	0	15.1884	0
PISY	Adult	Alive	9.07894	43.3961	--	10.604	0	17.7764	0
